Date,Adj Close,Adj Close,Adj Close
6/10/2004,10410.09961,1136.469971,1999.869995
6/14/2004,10334.73047,1125.290039,1969.98999
6/15/2004,10380.42969,1132.01001,1995.599976
6/16/2004,10379.58008,1133.560059,1998.22998
6/17/2004,10377.51953,1132.050049,1983.670044
6/18/2004,10416.41016,1135.02002,1986.72998
6/21/2004,10371.46973,1130.300049,1974.380005
6/22/2004,10395.07031,1134.410034,1994.150024
6/23/2004,10479.57031,1144.060059,2020.97998
6/24/2004,10443.80957,1140.650024,2015.569946
6/25/2004,10371.83984,1134.430054,2025.469971
6/28/2004,10357.08984,1133.349976,2019.819946
6/29/2004,10413.42969,1136.199951,2034.930054
6/30/2004,10435.48047,1140.839966,2047.790039
7/1/2004,10334.16016,1128.939941,2015.550049
7/2/2004,10282.83008,1125.380005,2006.660034
7/6/2004,10219.33984,1116.209961,1963.430054
7/7/2004,10240.29004,1118.329956,1966.079956
7/8/2004,10171.55957,1109.109985,1935.319946
7/9/2004,10213.21973,1112.810059,1946.329956
7/12/2004,10238.21973,1114.349976,1936.920044
7/13/2004,10247.58984,1115.140015,1931.660034
7/14/2004,10208.79981,1111.469971,1914.880005
7/15/2004,10163.16016,1106.689941,1912.709961
7/16/2004,10139.78027,1101.390015,1883.150024
7/19/2004,10094.05957,1100.900024,1883.829956
7/20/2004,10149.07031,1108.670044,1917.069946
7/21/2004,10046.12988,1093.880005,1874.369995
7/22/2004,10050.33008,1096.839966,1889.060059
7/23/2004,9962.219727,1086.199951,1849.089966
7/26/2004,9961.919922,1084.069946,1839.02002
7/27/2004,10085.13965,1094.829956,1869.099976
7/28/2004,10117.07031,1095.420044,1858.26001
7/29/2004,10129.24023,1100.430054,1881.060059
7/30/2004,10139.70996,1101.719971,1887.359985
8/2/2004,10179.16016,1106.619995,1892.089966
8/3/2004,10120.24023,1099.689941,1859.420044
8/4/2004,10126.50977,1098.630005,1855.060059
8/5/2004,9963.030273,1080.699951,1821.630005
8/6/2004,9815.330078,1063.969971,1776.890015
8/9/2004,9814.660156,1065.219971,1774.640015
8/10/2004,9944.669922,1079.040039,1808.699951
8/11/2004,9938.320313,1075.790039,1782.420044
8/12/2004,9814.589844,1063.22998,1752.48999
8/13/2004,9825.349609,1064.800049,1757.219971
8/16/2004,9954.549805,1079.339966,1782.839966
8/17/2004,9972.830078,1081.709961,1795.25
8/18/2004,10083.15039,1095.170044,1831.369995
8/19/2004,10040.82031,1091.22998,1819.890015
8/20/2004,10110.13965,1098.349976,1838.02002
8/23/2004,10073.04981,1095.680054,1838.699951
8/24/2004,10098.62988,1096.189941,1836.890015
8/25/2004,10181.74023,1104.959961,1860.719971
8/26/2004,10173.41016,1105.089966,1852.920044
8/27/2004,10195.00977,1107.77002,1862.089966
8/30/2004,10122.51953,1099.150024,1836.48999
8/31/2004,10173.91992,1104.23999,1838.099976
9/1/2004,10168.45996,1105.910034,1850.410034
9/2/2004,10290.28027,1118.310059,1873.430054
9/3/2004,10260.2002,1113.630005,1844.47998
9/7/2004,10342.79004,1121.300049,1858.560059
9/8/2004,10313.36035,1116.27002,1850.640015
9/9/2004,10289.09961,1118.380005,1869.650024
9/10/2004,10313.07031,1123.920044,1894.310059
9/13/2004,10314.75977,1125.819946,1910.380005
9/14/2004,10318.16016,1128.329956,1915.400024
9/15/2004,10231.36035,1120.369995,1896.52002
9/16/2004,10244.49023,1123.5,1904.079956
9/17/2004,10284.45996,1128.550049,1910.089966
9/20/2004,10204.88965,1122.199951,1908.069946
9/21/2004,10244.92969,1129.300049,1921.180054
9/22/2004,10109.17969,1113.560059,1885.709961
9/23/2004,10038.90039,1108.359985,1886.430054
9/24/2004,10047.24023,1110.109985,1879.47998
9/27/2004,9988.540039,1103.52002,1859.880005
9/28/2004,10077.40039,1110.060059,1869.869995
9/29/2004,10136.24023,1114.800049,1893.939941
9/30/2004,10080.26953,1114.579956,1896.839966
10/1/2004,10192.65039,1131.5,1942.199951
10/4/2004,10216.54004,1135.170044,1952.400024
10/5/2004,10177.67969,1134.47998,1955.5
10/6/2004,10239.91992,1142.050049,1971.030029
10/7/2004,10125.40039,1130.650024,1948.52002
10/8/2004,10055.2002,1122.140015,1919.969971
10/11/2004,10081.96973,1124.390015,1928.76001
10/12/2004,10077.17969,1121.839966,1925.170044
10/13/2004,10002.33008,1113.650024,1920.530029
10/14/2004,9894.450195,1103.290039,1903.02002
10/15/2004,9933.379883,1108.199951,1911.5
10/18/2004,9956.320313,1114.02002,1936.52002
10/19/2004,9897.620117,1103.22998,1922.900024
10/20/2004,9886.929688,1103.660034,1932.969971
10/21/2004,9865.759766,1106.48999,1953.619995
10/22/2004,9757.80957,1095.73999,1915.140015
10/25/2004,9749.990234,1094.800049,1914.040039
10/26/2004,9888.480469,1111.089966,1928.790039
10/27/2004,10002.03027,1125.400024,1969.98999
10/28/2004,10004.54004,1127.439941,1975.73999
10/29/2004,10027.46973,1130.199951,1974.98999
11/1/2004,10054.38965,1130.51001,1979.869995
11/2/2004,10035.73047,1130.560059,1984.790039
11/3/2004,10137.04981,1143.199951,2004.329956
11/4/2004,10314.75977,1161.670044,2023.630005
11/5/2004,10387.54004,1166.170044,2038.939941
11/8/2004,10391.30957,1164.890015,2039.25
11/9/2004,10386.37012,1164.079956,2043.329956
11/10/2004,10385.48047,1162.910034,2034.560059
11/11/2004,10469.83984,1173.47998,2061.27002
11/12/2004,10539.00977,1184.170044,2085.340088
11/15/2004,10550.24023,1183.810059,2094.090088
11/16/2004,10487.65039,1175.430054,2078.620117
11/17/2004,10549.57031,1181.939941,2099.679932
11/18/2004,10572.54981,1183.550049,2104.280029
11/19/2004,10456.91016,1170.339966,2070.629883
11/22/2004,10489.41992,1177.23999,2085.189941
11/23/2004,10492.59961,1176.939941,2084.280029
11/24/2004,10520.30957,1181.76001,2102.540039
11/26/2004,10522.23047,1182.650024,2101.969971
11/29/2004,10475.90039,1178.569946,2106.870117
11/30/2004,10428.01953,1173.819946,2096.810059
12/1/2004,10590.21973,1191.369995,2138.22998
12/2/2004,10585.12012,1190.329956,2143.570068
12/3/2004,10592.20996,1191.170044,2147.959961
12/6/2004,10547.05957,1190.25,2151.25
12/7/2004,10440.58008,1177.069946,2114.659912
12/8/2004,10494.23047,1182.810059,2126.110107
12/9/2004,10552.82031,1189.23999,2129.01001
12/10/2004,10543.21973,1188,2128.070068
12/13/2004,10638.32031,1198.680054,2148.5
12/14/2004,10676.4502,1203.380005,2159.840088
12/15/2004,10691.4502,1205.719971,2162.550049
12/16/2004,10705.63965,1203.209961,2146.149902
12/17/2004,10649.91992,1194.199951,2135.199951
12/20/2004,10661.59961,1194.650024,2127.850098
12/21/2004,10759.42969,1205.449951,2150.909912
12/22/2004,10815.88965,1209.569946,2157.030029
12/23/2004,10827.12012,1210.130005,2160.620117
12/27/2004,10776.12988,1204.920044,2154.219971
12/28/2004,10854.54004,1213.540039,2177.189941
12/29/2004,10829.19043,1213.449951,2177
12/30/2004,10800.29981,1213.550049,2178.340088
12/31/2004,10783.00977,1211.920044,2175.439941
1/3/2005,10729.42969,1202.079956,2152.149902
1/4/2005,10630.78027,1188.050049,2107.860107
1/5/2005,10597.83008,1183.73999,2091.23999
1/6/2005,10622.87988,1187.890015,2090
1/7/2005,10603.95996,1186.189941,2088.610107
1/10/2005,10621.03027,1190.25,2097.040039
1/11/2005,10556.21973,1182.98999,2079.620117
1/12/2005,10617.78027,1187.699951,2092.530029
1/13/2005,10505.83008,1177.449951,2070.560059
1/14/2005,10558,1184.52002,2087.909912
1/18/2005,10628.79004,1195.97998,2106.040039
1/19/2005,10539.96973,1184.630005,2073.590088
1/20/2005,10471.46973,1175.410034,2045.880005
1/21/2005,10392.99023,1167.869995,2034.27002
1/24/2005,10368.61035,1163.75,2008.699951
1/25/2005,10461.55957,1168.410034,2019.949951
1/26/2005,10498.58984,1174.069946,2046.089966
1/27/2005,10467.40039,1174.550049,2047.150024
1/28/2005,10427.2002,1171.359985,2035.829956
1/31/2005,10489.94043,1181.27002,2062.409912
2/1/2005,10551.94043,1189.410034,2068.699951
2/2/2005,10596.79004,1193.189941,2075.060059
2/3/2005,10593.09961,1189.890015,2057.639893
2/4/2005,10716.12988,1203.030029,2086.659912
2/7/2005,10715.75977,1201.719971,2082.030029
2/8/2005,10724.62988,1202.300049,2086.679932
2/9/2005,10664.11035,1191.98999,2052.550049
2/10/2005,10749.61035,1197.01001,2053.100098
2/11/2005,10796.00977,1205.300049,2076.659912
2/14/2005,10791.12988,1206.140015,2082.909912
2/15/2005,10837.32031,1210.119995,2089.209961
2/16/2005,10834.87988,1210.339966,2087.429932
2/17/2005,10754.25977,1200.75,2061.340088
2/18/2005,10785.21973,1201.589966,2058.620117
2/22/2005,10611.2002,1184.160034,2030.319946
2/23/2005,10673.79004,1190.800049,2031.25
2/24/2005,10748.79004,1200.199951,2051.699951
2/25/2005,10841.59961,1211.369995,2065.399902
2/28/2005,10766.23047,1203.599976,2051.719971
3/1/2005,10830,1210.410034,2071.25
3/2/2005,10811.96973,1210.079956,2067.5
3/3/2005,10833.03027,1210.469971,2058.399902
3/4/2005,10940.54981,1222.119995,2070.610107
3/7/2005,10936.86035,1225.310059,2090.209961
3/8/2005,10912.62012,1219.430054,2073.550049
3/9/2005,10805.62012,1207.01001,2061.290039
3/10/2005,10851.50977,1209.25,2059.719971
3/11/2005,10774.36035,1200.079956,2041.599976
3/14/2005,10804.50977,1206.829956,2051.040039
3/15/2005,10745.09961,1197.75,2034.97998
3/16/2005,10633.07031,1188.069946,2015.75
3/17/2005,10626.34961,1190.209961,2016.420044
3/18/2005,10629.66992,1189.650024,2007.790039
3/21/2005,10565.38965,1183.780029,2007.51001
3/22/2005,10470.50977,1171.709961,1989.339966
3/23/2005,10456.01953,1172.530029,1990.219971
3/24/2005,10442.87012,1171.420044,1991.060059
3/28/2005,10485.65039,1174.280029,1992.52002
3/29/2005,10405.7002,1165.359985,1973.880005
3/30/2005,10540.92969,1181.410034,2005.670044
3/31/2005,10503.75977,1180.589966,1999.22998
4/1/2005,10404.29981,1172.920044,1984.810059
4/4/2005,10421.13965,1176.119995,1991.069946
4/5/2005,10458.45996,1181.390015,1999.319946
4/6/2005,10486.01953,1184.069946,1999.140015
4/7/2005,10546.32031,1191.140015,2018.790039
4/8/2005,10461.33984,1181.199951,1999.349976
4/11/2005,10448.55957,1181.209961,1992.119995
4/12/2005,10507.96973,1187.76001,2005.400024
4/13/2005,10403.92969,1173.790039,1974.369995
4/14/2005,10278.75,1162.050049,1946.709961
4/15/2005,10087.50977,1142.619995,1908.150024
4/18/2005,10071.25,1145.97998,1912.920044
4/19/2005,10127.41016,1152.780029,1932.359985
4/20/2005,10012.36035,1137.5,1913.76001
4/21/2005,10218.59961,1159.949951,1962.410034
4/22/2005,10157.70996,1152.119995,1932.189941
4/25/2005,10242.46973,1162.099976,1950.780029
4/26/2005,10151.12988,1151.829956,1927.439941
4/27/2005,10198.79981,1156.380005,1930.430054
4/28/2005,10070.37012,1143.219971,1904.180054
4/29/2005,10192.50977,1156.849976,1921.650024
5/2/2005,10251.7002,1162.160034,1928.650024
5/3/2005,10256.9502,1161.170044,1933.069946
5/4/2005,10384.63965,1175.650024,1962.22998
5/5/2005,10340.37988,1172.630005,1961.800049
5/6/2005,10345.40039,1171.349976,1967.349976
5/9/2005,10384.33984,1178.839966,1979.670044
5/10/2005,10281.11035,1166.219971,1962.77002
5/11/2005,10300.25,1171.109985,1971.550049
5/12/2005,10189.48047,1159.359985,1963.880005
5/13/2005,10140.12012,1154.050049,1976.780029
5/16/2005,10252.29004,1165.689941,1994.430054
5/17/2005,10331.87988,1173.800049,2004.150024
5/18/2005,10464.4502,1185.560059,2030.650024
5/19/2005,10493.19043,1191.079956,2042.579956
5/20/2005,10471.91016,1189.280029,2046.420044
5/23/2005,10523.55957,1193.859985,2056.649902
5/24/2005,10503.67969,1194.069946,2061.620117
5/25/2005,10457.79981,1190.01001,2050.120117
5/26/2005,10537.59961,1197.619995,2071.23999
5/27/2005,10542.54981,1198.780029,2075.72998
5/31/2005,10467.48047,1191.5,2068.219971
6/1/2005,10549.87012,1202.219971,2087.860107
6/2/2005,10553.49023,1204.290039,2097.800049
6/3/2005,10460.96973,1196.02002,2071.429932
6/6/2005,10467.03027,1197.51001,2075.76001
6/7/2005,10483.07031,1197.26001,2067.159912
6/8/2005,10476.86035,1194.670044,2060.179932
6/9/2005,10503.01953,1200.930054,2076.909912
6/10/2005,10512.62988,1198.109985,2063
6/13/2005,10522.55957,1200.819946,2068.959961
6/14/2005,10547.57031,1203.910034,2069.040039
6/15/2005,10566.37012,1206.579956,2074.919922
6/16/2005,10578.65039,1210.959961,2089.149902
6/17/2005,10623.07031,1216.959961,2090.110107
6/20/2005,10609.11035,1216.099976,2088.129883
6/21/2005,10599.66992,1213.609985,2091.070068
6/22/2005,10587.92969,1213.880005,2092.030029
6/23/2005,10421.44043,1200.72998,2070.659912
6/24/2005,10297.83984,1191.569946,2053.27002
6/27/2005,10290.78027,1190.689941,2045.199951
6/28/2005,10405.62988,1201.569946,2069.889893
6/29/2005,10374.48047,1199.849976,2068.889893
6/30/2005,10274.96973,1191.329956,2056.959961
7/1/2005,10303.44043,1194.439941,2057.370117
7/5/2005,10371.79981,1204.98999,2078.75
7/6/2005,10270.67969,1194.939941,2068.649902
7/7/2005,10302.29004,1197.869995,2075.659912
7/8/2005,10449.13965,1211.859985,2112.879883
7/11/2005,10519.71973,1219.439941,2135.429932
7/12/2005,10513.88965,1222.209961,2143.149902
7/13/2005,10557.38965,1223.290039,2144.110107
7/14/2005,10628.88965,1226.5,2152.820068
7/15/2005,10640.83008,1227.920044,2156.780029
7/18/2005,10574.99023,1221.130005,2144.870117
7/19/2005,10646.55957,1229.349976,2173.179932
7/20/2005,10689.15039,1235.199951,2188.570068
7/21/2005,10627.76953,1227.040039,2178.600098
7/22/2005,10651.17969,1233.680054,2179.73999
7/25/2005,10596.48047,1229.030029,2166.73999
7/26/2005,10579.76953,1231.160034,2175.98999
7/27/2005,10637.08984,1236.790039,2186.219971
7/28/2005,10705.54981,1243.719971,2198.439941
7/29/2005,10640.91016,1234.180054,2184.830078
8/1/2005,10623.15039,1235.349976,2195.379883
8/2/2005,10683.74023,1244.119995,2218.149902
8/3/2005,10697.58984,1245.040039,2216.810059
8/4/2005,10610.09961,1235.859985,2191.320068
8/5/2005,10558.03027,1226.420044,2177.909912
8/8/2005,10536.92969,1223.130005,2164.389893
8/9/2005,10615.66992,1231.380005,2174.189941
8/10/2005,10594.41016,1229.130005,2157.810059
8/11/2005,10685.88965,1237.810059,2174.550049
8/12/2005,10600.30957,1230.390015,2156.899902
8/15/2005,10634.37988,1233.869995,2167.040039
8/16/2005,10513.4502,1219.339966,2137.060059
8/17/2005,10550.70996,1220.23999,2145.149902
8/18/2005,10554.92969,1219.02002,2136.080078
8/19/2005,10559.23047,1219.709961,2135.560059
8/22/2005,10569.88965,1221.72998,2141.409912
8/23/2005,10519.58008,1217.589966,2137.25
8/24/2005,10434.87012,1209.589966,2128.909912
8/25/2005,10450.62988,1212.369995,2134.370117
8/26/2005,10397.29004,1205.099976,2120.77002
8/29/2005,10463.04981,1212.280029,2137.649902
8/30/2005,10412.82031,1208.410034,2129.76001
8/31/2005,10481.59961,1220.329956,2152.090088
9/1/2005,10459.62988,1221.589966,2147.899902
9/2/2005,10447.37012,1218.02002,2141.070068
9/6/2005,10589.24023,1233.390015,2166.860107
9/7/2005,10633.5,1236.359985,2172.030029
9/8/2005,10595.92969,1231.670044,2166.030029
9/9/2005,10678.55957,1241.47998,2175.51001
9/12/2005,10682.94043,1240.560059,2182.830078
9/13/2005,10597.44043,1231.199951,2171.75
9/14/2005,10544.90039,1227.160034,2149.330078
9/15/2005,10558.75,1227.72998,2146.149902
9/16/2005,10641.94043,1237.910034,2160.350098
9/19/2005,10557.62988,1231.02002,2145.26001
9/20/2005,10481.51953,1221.339966,2131.330078
9/21/2005,10378.03027,1210.199951,2106.639893
9/22/2005,10422.04981,1214.619995,2110.780029
9/23/2005,10419.58984,1215.290039,2116.840088
9/26/2005,10443.62988,1215.630005,2121.459961
9/27/2005,10456.20996,1215.660034,2116.419922
9/28/2005,10473.08984,1216.890015,2115.399902
9/29/2005,10552.78027,1227.680054,2141.219971
9/30/2005,10568.7002,1228.810059,2151.689941
10/3/2005,10535.48047,1226.699951,2155.429932
10/4/2005,10441.11035,1214.469971,2139.360107
10/5/2005,10317.36035,1196.390015,2103.02002
10/6/2005,10287.09961,1191.48999,2084.080078
10/7/2005,10292.30957,1195.900024,2090.350098
10/10/2005,10238.75977,1187.329956,2078.919922
10/11/2005,10253.16992,1184.869995,2061.090088
10/12/2005,10216.91016,1177.680054,2037.469971
10/13/2005,10216.58984,1176.839966,2047.219971
10/14/2005,10287.33984,1186.569946,2064.830078
10/17/2005,10348.09961,1190.099976,2070.300049
10/18/2005,10285.25977,1178.140015,2056
10/19/2005,10414.12988,1195.76001,2091.23999
10/20/2005,10281.09961,1177.800049,2068.110107
10/21/2005,10215.21973,1179.589966,2082.209961
10/24/2005,10385,1199.380005,2115.830078
10/25/2005,10377.87012,1196.540039,2109.449951
10/26/2005,10344.98047,1191.380005,2100.050049
10/27/2005,10229.9502,1178.900024,2063.810059
10/28/2005,10402.76953,1198.410034,2089.879883
10/31/2005,10440.07031,1207.01001,2120.300049
11/1/2005,10406.76953,1202.76001,2114.050049
11/2/2005,10472.73047,1214.76001,2144.310059
11/3/2005,10522.58984,1219.939941,2160.219971
11/4/2005,10530.75977,1220.140015,2169.429932
11/7/2005,10586.23047,1222.810059,2178.23999
11/8/2005,10539.71973,1218.589966,2172.070068
11/9/2005,10546.20996,1220.650024,2175.810059
11/10/2005,10640.09961,1230.959961,2196.679932
11/11/2005,10686.04004,1234.719971,2202.469971
11/14/2005,10697.16992,1233.76001,2200.949951
11/15/2005,10686.44043,1229.01001,2186.73999
11/16/2005,10674.75977,1231.209961,2187.929932
11/17/2005,10720.21973,1242.800049,2220.459961
11/18/2005,10766.33008,1248.27002,2227.070068
11/21/2005,10820.28027,1254.849976,2241.669922
11/22/2005,10871.42969,1261.22998,2253.560059
11/23/2005,10916.08984,1265.609985,2259.97998
11/25/2005,10931.62012,1268.25,2263.01001
11/28/2005,10890.71973,1257.459961,2239.370117
11/29/2005,10888.16016,1257.47998,2232.709961
11/30/2005,10805.87012,1249.47998,2232.820068
12/1/2005,10912.57031,1264.670044,2267.169922
12/2/2005,10877.50977,1265.079956,2273.370117
12/5/2005,10835.00977,1262.089966,2257.639893
12/6/2005,10856.86035,1263.699951,2260.76001
12/7/2005,10810.91016,1257.369995,2252.01001
12/8/2005,10755.12012,1255.839966,2246.459961
12/9/2005,10778.58008,1259.369995,2256.72998
12/12/2005,10767.76953,1260.430054,2260.949951
12/13/2005,10823.71973,1267.430054,2265
12/14/2005,10883.50977,1272.73999,2262.590088
12/15/2005,10881.66992,1270.939941,2260.629883
12/16/2005,10875.58984,1267.319946,2252.47998
12/19/2005,10836.53027,1259.920044,2222.73999
12/20/2005,10805.54981,1259.619995,2222.419922
12/21/2005,10833.73047,1262.790039,2231.659912
12/22/2005,10889.44043,1268.119995,2246.48999
12/23/2005,10883.26953,1268.660034,2249.419922
12/27/2005,10777.76953,1256.540039,2226.889893
12/28/2005,10796.25977,1258.170044,2228.939941
12/29/2005,10784.82031,1254.420044,2218.159912
12/30/2005,10717.5,1248.290039,2205.320068
1/3/2006,10847.41016,1268.800049,2243.73999
1/4/2006,10880.15039,1273.459961,2263.459961
1/5/2006,10882.15039,1273.47998,2276.870117
1/6/2006,10959.30957,1285.449951,2305.620117
1/9/2006,11011.90039,1290.150024,2318.689941
1/10/2006,11011.58008,1289.689941,2320.320068
1/11/2006,11043.44043,1294.180054,2331.360107
1/12/2006,10962.36035,1286.060059,2316.689941
1/13/2006,10959.87012,1287.609985,2317.040039
1/17/2006,10896.32031,1282.930054,2302.689941
1/18/2006,10854.86035,1277.930054,2279.639893
1/19/2006,10880.70996,1285.040039,2301.810059
1/20/2006,10667.38965,1261.48999,2247.699951
1/23/2006,10688.76953,1263.819946,2248.469971
1/24/2006,10712.21973,1266.859985,2265.25
1/25/2006,10709.74023,1264.680054,2260.649902
1/26/2006,10809.46973,1273.829956,2283
1/27/2006,10907.20996,1283.719971,2304.22998
1/30/2006,10899.91992,1285.189941,2306.780029
1/31/2006,10864.86035,1280.079956,2305.820068
2/1/2006,10953.9502,1282.459961,2310.560059
2/2/2006,10851.98047,1270.839966,2281.570068
2/3/2006,10793.62012,1264.030029,2262.580078
2/6/2006,10798.26953,1265.02002,2258.800049
2/7/2006,10749.75977,1254.780029,2244.959961
2/8/2006,10858.62012,1265.650024,2266.97998
2/9/2006,10883.34961,1263.780029,2255.870117
2/10/2006,10919.04981,1266.98999,2261.879883
2/13/2006,10892.32031,1262.859985,2239.810059
2/14/2006,11028.38965,1275.530029,2262.169922
2/15/2006,11058.96973,1280,2276.429932
2/16/2006,11120.67969,1289.380005,2294.629883
2/17/2006,11115.32031,1287.23999,2282.360107
2/21/2006,11069.05957,1283.030029,2262.959961
2/22/2006,11137.16992,1292.670044,2283.169922
2/23/2006,11069.21973,1287.790039,2279.320068
2/24/2006,11061.84961,1289.430054,2287.040039
2/27/2006,11097.54981,1294.119995,2307.179932
2/28/2006,10993.41016,1280.660034,2281.389893
3/1/2006,11053.53027,1291.23999,2314.639893
3/2/2006,11025.50977,1289.140015,2311.110107
3/3/2006,11021.58984,1287.22998,2302.600098
3/6/2006,10958.58984,1278.26001,2286.030029
3/7/2006,10980.69043,1275.880005,2268.379883
3/8/2006,11005.74023,1278.469971,2267.459961
3/9/2006,10972.28027,1272.22998,2249.719971
3/10/2006,11076.33984,1281.420044,2262.040039
3/13/2006,11076.01953,1284.130005,2267.030029
3/14/2006,11151.33984,1297.47998,2295.899902
3/15/2006,11209.76953,1303.02002,2311.840088
3/16/2006,11253.24023,1305.329956,2299.560059
3/17/2006,11279.65039,1307.25,2306.47998
3/20/2006,11274.53027,1305.079956,2314.110107
3/21/2006,11235.46973,1297.22998,2294.22998
3/22/2006,11317.42969,1305.040039,2303.350098
3/23/2006,11270.29004,1301.670044,2300.149902
3/24/2006,11279.96973,1302.949951,2312.820068
3/27/2006,11250.11035,1301.609985,2315.580078
3/28/2006,11154.54004,1293.22998,2304.459961
3/29/2006,11215.7002,1302.890015,2337.780029
3/30/2006,11150.7002,1300.25,2340.820068
3/31/2006,11109.32031,1294.869995,2339.790039
4/3/2006,11144.94043,1297.810059,2336.73999
4/4/2006,11203.84961,1305.930054,2345.360107
4/5/2006,11239.54981,1311.560059,2359.75
4/6/2006,11216.5,1309.040039,2361.169922
4/7/2006,11120.04004,1295.5,2339.02002
4/10/2006,11141.33008,1296.619995,2333.27002
4/11/2006,11089.62988,1286.569946,2310.350098
4/12/2006,11129.96973,1288.119995,2314.679932
4/13/2006,11137.65039,1289.119995,2326.110107
4/17/2006,11073.78027,1285.329956,2311.159912
4/18/2006,11268.76953,1307.280029,2356.139893
4/19/2006,11278.76953,1309.930054,2370.879883
4/20/2006,11342.88965,1311.459961,2362.550049
4/21/2006,11347.4502,1311.280029,2342.860107
4/24/2006,11336.32031,1308.109985,2333.379883
4/25/2006,11283.25,1301.73999,2330.300049
4/26/2006,11354.49023,1305.410034,2333.629883
4/27/2006,11382.50977,1309.719971,2344.949951
4/28/2006,11367.13965,1310.609985,2322.570068
5/1/2006,11343.29004,1305.189941,2304.790039
5/2/2006,11416.4502,1313.209961,2309.840088
5/3/2006,11400.28027,1308.119995,2303.969971
5/4/2006,11438.86035,1312.25,2323.899902
5/5/2006,11577.74023,1325.76001,2342.570068
5/8/2006,11584.54004,1324.660034,2344.98999
5/9/2006,11639.76953,1325.140015,2338.25
5/10/2006,11642.65039,1322.849976,2320.73999
5/11/2006,11500.73047,1305.920044,2272.699951
5/12/2006,11380.99023,1291.23999,2243.780029
5/15/2006,11428.76953,1294.5,2238.52002
5/16/2006,11419.88965,1292.079956,2229.129883
5/17/2006,11205.61035,1270.319946,2195.800049
5/18/2006,11128.29004,1261.810059,2180.320068
5/19/2006,11144.05957,1267.030029,2193.879883
5/22/2006,11125.33008,1262.069946,2172.860107
5/23/2006,11098.34961,1256.579956,2158.76001
5/24/2006,11117.32031,1258.569946,2169.169922
5/25/2006,11211.04981,1272.880005,2198.23999
5/26/2006,11278.61035,1280.160034,2210.370117
5/30/2006,11094.42969,1259.869995,2164.73999
5/31/2006,11168.30957,1270.089966,2178.879883
6/1/2006,11260.28027,1285.709961,2219.860107
6/2/2006,11247.87012,1288.219971,2219.409912
6/5/2006,11048.71973,1265.290039,2169.620117
6/6/2006,11002.13965,1263.849976,2162.780029
6/7/2006,10930.90039,1256.150024,2151.800049
6/8/2006,10938.82031,1257.930054,2145.320068
6/9/2006,10891.91992,1252.300049,2135.060059
6/12/2006,10792.58008,1237.439941,2091.320068
6/13/2006,10706.13965,1223.689941,2072.469971
6/14/2006,10816.91992,1230.040039,2086
6/15/2006,11015.19043,1256.160034,2144.149902
6/16/2006,11014.54981,1251.540039,2129.949951
6/19/2006,10942.11035,1240.130005,2110.419922
6/20/2006,10974.83984,1240.119995,2107.060059
6/21/2006,11079.45996,1252.199951,2141.199951
6/22/2006,11019.11035,1245.599976,2122.97998
6/23/2006,10989.08984,1244.5,2121.469971
6/26/2006,11045.28027,1250.560059,2133.669922
6/27/2006,10924.74023,1239.199951,2100.25
6/28/2006,10973.55957,1246,2111.840088
6/29/2006,11190.79981,1272.869995,2174.379883
6/30/2006,11150.21973,1270.199951,2172.090088
7/3/2006,11228.01953,1280.189941,2190.429932
7/5/2006,11151.82031,1270.910034,2153.340088
7/6/2006,11225.29981,1274.079956,2155.090088
7/7/2006,11090.66992,1265.47998,2130.060059
7/10/2006,11103.54981,1267.339966,2116.929932
7/11/2006,11134.76953,1272.430054,2128.860107
7/12/2006,11013.17969,1258.599976,2090.23999
7/13/2006,10846.29004,1242.280029,2054.110107
7/14/2006,10739.34961,1236.199951,2037.349976
7/17/2006,10747.36035,1234.48999,2037.719971
7/18/2006,10799.23047,1236.859985,2043.219971
7/19/2006,11011.41992,1259.810059,2080.709961
7/20/2006,10928.09961,1249.130005,2039.420044
7/21/2006,10868.37988,1240.290039,2020.390015
7/24/2006,11051.04981,1260.910034,2061.840088
7/25/2006,11103.70996,1268.880005,2073.899902
7/26/2006,11102.50977,1268.400024,2070.459961
7/27/2006,11100.42969,1263.199951,2054.469971
7/28/2006,11219.7002,1278.550049,2094.139893
7/31/2006,11185.67969,1276.660034,2091.469971
8/1/2006,11125.73047,1270.920044,2061.98999
8/2/2006,11199.92969,1277.410034,2078.810059
8/3/2006,11242.58984,1280.27002,2092.340088
8/4/2006,11240.34961,1279.359985,2085.050049
8/7/2006,11219.37988,1275.77002,2072.5
8/8/2006,11173.58984,1271.47998,2060.850098
8/9/2006,11076.17969,1265.949951,2060.280029
8/10/2006,11124.37012,1271.810059,2071.73999
8/11/2006,11088.03027,1266.73999,2057.709961
8/14/2006,11097.87012,1268.209961,2069.040039
8/15/2006,11230.25977,1285.579956,2115.01001
8/16/2006,11327.12012,1295.430054,2149.540039
8/17/2006,11334.95996,1297.47998,2157.610107
8/18/2006,11381.46973,1302.300049,2163.949951
8/21/2006,11345.04981,1297.52002,2147.75
8/22/2006,11339.83984,1298.819946,2150.02002
8/23/2006,11297.90039,1292.98999,2134.659912
8/24/2006,11304.45996,1296.060059,2137.110107
8/25/2006,11284.04981,1295.089966,2140.290039
8/28/2006,11352.00977,1301.780029,2160.699951
8/29/2006,11369.94043,1304.280029,2172.300049
8/30/2006,11382.91016,1305.369995,2185.72998
8/31/2006,11381.15039,1303.819946,2183.75
